Customer.ID,mean_profit,mean_sales,RFM
KB-162404,76.39076,315.2,重点挽留客户
KB-163151,69.2644,345.4,重点保持客户
KB-163152,7.088076923076922,304.3076923076923,重点保持客户
KB-163153,14.953579999999995,239.625,高价值客户
KB-163154,2.259968181818181,71.27272727272727,一般价值客户
KB-164051,42.72678260869565,264.1304347826087,重点保持客户
KB-164052,-27.91789285714287,418.42857142857144,重点保持客户
KB-164053,-8.362588235294117,55.64705882352941,一般保持客户
KB-164054,30.47744444444444,101.0,一般发展客户
KB-165851,27.590249999999997,413.7,高价值客户
KB-165852,36.4765,493.3333333333333,重点挽留客户
KB-165853,-5.102999999999999,77.16666666666667,一般价值客户
KB-165854,25.189352173913043,119.34782608695652,一般价值客户
KB-166001,22.83916875,368.5625,重点保持客户
KB-166002,44.316,119.6,一般挽留客户
KB-166003,0.5656666666666629,234.83333333333334,重点保持客户
KB-166004,32.616933333333336,109.33333333333333,一般挽留客户
KB-62401,36.585,144.66666666666666,一般发展客户
KB-62402,27.09272727272727,97.9090909090909,一般价值客户
KB-63151,3.6035454545454555,100.81818181818181,一般价值客户
KB-63152,20.383499999999998,115.375,一般保持客户
KB-64051,-21.1524,47.8,一般发展客户
KB-65851,-23.595,108.5,一般发展客户
KB-66001,7.146857142857144,86.85714285714286,一般挽留客户
KB-66002,13.17,29.0,一般发展客户
KB-66003,15.949999999999998,88.5,一般挽留客户
KC-162551,37.202220000000004,202.46666666666667,重点保持客户
KC-162552,52.161,287.8,重点挽留客户
KC-162553,31.650133333333333,181.66666666666666,一般保持客户
KC-162554,84.61216999999999,212.2,重点发展客户
KC-165401,40.513990909090914,608.0909090909091,重点保持客户
KC-165402,19.730666666666664,191.22222222222223,一般挽留客户
KC-165403,48.153731428571426,313.1904761904762,重点保持客户
KC-165404,141.88438000000002,781.6,重点挽留客户
KC-166751,-3.0677333333333334,194.66666666666666,一般挽留客户
KC-166752,102.20352631578947,387.4736842105263,重点保持客户
KC-166753,13.919545714285714,233.71428571428572,高价值客户
KC-166754,22.3971,163.57142857142858,一般挽留客户
KC-62551,9.861000000000011,174.5,一般发展客户
KC-62552,-14.261142857142858,28.214285714285715,一般保持客户
KC-65401,-4.79475,43.75,一般挽留客户
KC-65402,6.680400000000001,66.2,一般挽留客户
KC-66751,3.18,19.0,一般发展客户
KC-66752,-41.376,124.33333333333333,一般挽留客户
KD-162701,70.46135294117647,463.11764705882354,重点保持客户
KD-162702,77.2231153846154,274.0,重点保持客户
KD-162703,37.79975,218.0,重点保持客户
KD-162704,69.23095,517.625,高价值客户
KD-163451,121.76459999999999,386.5,高价值客户
KD-163452,45.97885714285714,522.5714285714286,重点发展客户
KD-163453,7.98,201.0,重点发展客户
KD-163454,32.85942,188.9,一般挽留客户
KD-164951,35.57208,478.8,重点保持客户
KD-164952,99.7645,393.3333333333333,重点保持客户
KD-164953,-18.7144,267.2,重点发展客户
KD-164954,108.52233571428572,292.2857142857143,高价值客户
KD-166151,54.117,208.4,重点发展客户
KD-166152,60.877125,557.0833333333334,高价值客户
KD-166153,7.813613913043478,103.30434782608695,一般保持客户
KD-166154,41.51706923076923,172.69230769230768,一般价值客户
KD-62701,-511.77,406.5,重点发展客户
KD-63451,9.209999999999999,72.8,一般挽留客户
KD-63452,9.825,86.5,一般挽留客户
KD-64951,27.62,156.33333333333334,一般发展客户
KD-64952,41.8725,129.25,一般发展客户
KD-66151,10.06,68.33333333333333,一般发展客户
KE-164201,20.910189473684213,188.89473684210526,一般价值客户
KE-164202,-67.52657142857143,141.64285714285714,一般价值客户
KE-164203,102.79645538461538,436.2307692307692,高价值客户
KE-164204,26.525326666666665,112.4,一般保持客户
KE-64201,37.6425,143.25,一般发展客户
KE-64202,-25.089,25.5,一般发展客户
KF-162851,55.63016666666667,240.66666666666666,重点挽留客户
KF-162852,60.078428571428574,189.42857142857142,一般挽留客户
KF-162853,65.83866666666667,178.33333333333334,一般发展客户
KF-162854,92.22992222222223,589.2222222222222,重点保持客户
KF-62851,12.5184,58.2,一般发展客户
KF-62852,-38.45823529411764,165.1764705882353,一般保持客户
KH-163301,112.472505,481.25,重点保持客户
KH-163302,58.71,257.3333333333333,重点发展客户
KH-163303,49.7868,187.66666666666666,一般发展客户
KH-163304,25.26595,184.05555555555554,一般保持客户
KH-163601,26.03533636363636,184.63636363636363,一般保持客户
KH-163602,2.8559999999999994,123.42857142857143,一般发展客户
KH-163603,20.059428571428572,93.23809523809524,一般保持客户
KH-163604,37.72893571428572,221.57142857142858,重点保持客户
KH-165101,18.009428571428572,319.2857142857143,高价值客户
KH-165102,32.215363636363634,128.0909090909091,一般保持客户
KH-165103,32.512,127.7,一般发展客户
KH-165104,28.526791304347828,258.8695652173913,重点保持客户
KH-166301,7.58664,54.8,一般挽留客户
KH-166302,5.319999999999999,119.5,一般保持客户
KH-166303,34.22866909090909,145.1818181818182,一般保持客户
KH-166304,42.786976470588236,230.58823529411765,重点保持客户
KH-166901,-6.6423,198.34782608695653,高价值客户
KH-166902,20.115777777777776,176.33333333333334,一般保持客户
KH-166903,68.14800000000001,258.54545454545456,重点保持客户
KH-166904,81.83394,399.4,重点保持客户
KH-63301,-13.881230769230767,100.84615384615384,一般保持客户
KH-63302,41.830285714285715,147.0,一般保持客户
KH-63601,16.5525,269.3333333333333,重点发展客户
KH-63602,40.17,121.6,一般挽留客户
KH-65101,39.585,122.75,一般保持客户
KH-65102,4.005,36.0,一般发展客户
KH-66301,57.72,340.0,重点发展客户
KH-66302,22.053272727272727,132.36363636363637,一般价值客户
KH-66901,30.840000000000003,81.0,一般发展客户
KH-66902,19.14,52.0,一般发展客户
KH-66903,-28.376000000000005,206.83333333333334,重点发展客户
KL-165551,40.8007125,224.5,重点挽留客户
KL-165552,33.654,184.73333333333332,一般价值客户
KL-165553,-3.9715294117647053,145.88235294117646,一般保持客户
KL-165554,-8.30824090909091,228.13636363636363,重点保持客户
KL-166451,-52.28161764705882,197.88235294117646,高价值客户
KL-166452,49.3261875,284.75,高价值客户
KL-166453,21.0656,91.4,一般发展客户
KL-166454,27.82258620689655,488.7931034482759,重点保持客户
KL-65551,3.0768,93.4,一般价值客户
KL-65552,12.408666666666667,86.77777777777777,一般发展客户
KL-66451,-55.55618181818182,121.81818181818181,一般保持客户
KL-66452,-11.649,58.75,一般发展客户
KM-162251,-36.2454,312.875,重点保持客户
KM-162252,29.700000000000003,101.5,一般发展客户
KM-162253,37.553333333333335,94.0,一般发展客户
KM-162254,33.426615789473686,119.0,一般保持客户
KM-163751,27.179181818181817,199.1818181818182,重点保持客户
KM-163752,-0.888315789473682,356.42105263157896,高价值客户
KM-163753,-3.0714180000000004,90.65,一般保持客户
KM-163754,48.68951,281.1,重点保持客户
KM-166601,-1.1773241379310349,219.3793103448276,重点保持客户
KM-166602,61.98027272727273,278.09090909090907,高价值客户
KM-166603,21.366285714285713,129.85714285714286,一般发展客户
KM-166604,10.126566666666667,50.44444444444444,一般挽留客户
KM-167201,40.0638,508.4,重点发展客户
KM-167202,14.558181818181817,215.27272727272728,高价值客户
KM-167203,25.432307692307692,129.07692307692307,一般保持客户
KM-167204,26.634589285714288,175.35714285714286,一般保持客户
KM-62251,-17.115,7.0,一般发展客户
KM-62252,79.704,442.0,重点发展客户
KM-63751,3.2478000000000002,271.0,重点发展客户
KM-63752,84.6,197.0,重点发展客户
KM-63753,31.157999999999998,114.4,一般发展客户
KM-66601,4.71,9.5,一般挽留客户
KM-66602,-16.622,56.666666666666664,一般挽留客户
KM-67201,160.28914285714288,418.2857142857143,重点发展客户
KN-163901,62.229578571428576,473.7857142857143,高价值客户
KN-163902,303.28633333333335,819.5555555555555,重点发展客户
KN-163903,41.212216,181.6,一般保持客户
KN-163904,-8.891282352941177,154.0,一般保持客户
KN-164501,74.46064090909091,372.1363636363636,重点保持客户
KN-164502,21.62933333333333,187.22222222222223,一般挽留客户
KN-164503,37.6992,283.46666666666664,高价值客户
KN-164504,14.288537499999999,271.375,重点挽留客户
KN-167051,80.78999999999999,373.42857142857144,重点发展客户
KN-167052,21.4356,109.6,一般发展客户
KN-167053,-8.37125,55.125,一般发展客户
KN-167054,21.98416666666667,152.0,一般保持客户
KN-63901,41.04,117.0,一般发展客户
KN-63902,12.11,67.0,一般发展客户
KN-64501,53.35628571428572,174.42857142857142,一般挽留客户
KN-64502,-125.77439999999999,109.6,一般发展客户
KN-67051,35.91,159.0,一般发展客户
KN-67052,76.79866666666666,501.55555555555554,重点发展客户
KS-163001,43.7939625,247.375,重点发展客户
KS-163002,37.9028,136.73333333333332,一般保持客户
KS-163003,13.415623333333334,82.0,一般价值客户
KS-163004,0.02774999999999983,22.25,一般发展客户
KS-63001,9.409999999999998,37.666666666666664,一般发展客户
KS-63002,5.46,109.0,一般挽留客户
KT-164651,46.631460000000004,221.05,重点保持客户
KT-164652,-25.699285714285715,113.71428571428571,一般挽留客户
KT-164653,-14.898142857142856,266.07142857142856,重点保持客户
KT-164654,18.143085714285714,218.42857142857142,高价值客户
KT-164801,-39.86803333333334,141.22222222222223,一般挽留客户
KT-164802,-0.329999999999999,31.8,一般发展客户
KT-164803,2.559,42.5,一般发展客户
KT-164804,14.928238461538465,357.0769230769231,重点保持客户
KT-64651,66.7125,234.75,重点发展客户
KT-64652,4.5600000000000005,24.0,一般挽留客户
KT-64653,17.43342857142857,77.85714285714286,一般发展客户
KT-64801,11.454,156.36363636363637,一般价值客户
KT-64802,-195.918,133.33333333333334,一般挽留客户
KW-164351,67.49951999999999,281.8,重点挽留客户
KW-164352,57.985263157894735,403.05263157894734,高价值客户
KW-164353,-13.024000000000001,141.15384615384616,一般保持客户
KW-164354,175.6135,441.8,重点挽留客户
KW-165701,85.4346,305.8333333333333,重点保持客户
KW-165702,34.159375000000004,143.08333333333334,一般价值客户
KW-165703,5.908869565217391,68.91304347826087,一般价值客户
KW-165704,21.5854,89.8,一般发展客户
KW-64351,7.36090909090909,38.81818181818182,一般价值客户
KW-65701,34.932,109.8,一般挽留客户
KW-65702,0.6149999999999994,253.5,重点发展客户
LA-167801,31.62926,539.4,高价值客户
LA-167802,50.181,318.0,重点保持客户
LA-167803,41.665,208.0,重点挽留客户
LA-167804,79.19691923076924,333.61538461538464,高价值客户
LA-67801,24.77,93.16666666666667,一般挽留客户
LA-67802,4.2621428571428535,216.42857142857142,重点保持客户
LB-167351,31.129289999999997,216.1,重点发展客户
LB-167352,58.48140000000001,178.0,一般挽留客户
LB-167353,22.46497655172414,299.7931034482759,重点保持客户
LB-167354,6.2169,16.666666666666668,一般挽留客户
LB-167951,101.1947,565.8,高价值客户
LB-167952,222.51669230769232,662.5384615384615,重点保持客户
LB-167953,7.473177142857144,119.23809523809524,一般保持客户
LB-167954,-2.1746250000000003,207.75,高价值客户
LB-67351,61.22,247.66666666666666,重点发展客户
LB-67352,1.08,114.0,一般发展客户
LB-67353,-12.355714285714287,148.71428571428572,一般发展客户
LB-67951,-43.8225,41.166666666666664,一般挽留客户
LB-67952,5.643333333333333,172.22222222222223,一般挽留客户
LC-168701,94.97333333333333,507.77777777777777,重点发展客户
LC-168702,40.266666666666666,154.66666666666666,一般发展客户
LC-168703,2.7769085714285717,188.14285714285714,一般挽留客户
LC-168704,-6.275036666666667,85.96666666666667,一般保持客户
LC-168851,65.19203076923077,374.38461538461536,高价值客户
LC-168852,-41.430857142857135,215.14285714285714,重点发展客户
LC-168853,-65.044,378.125,重点挽留客户
LC-168854,56.01508260869565,333.1304347826087,重点保持客户
LC-169301,32.8983,262.9,重点挽留客户
LC-169302,36.14835,134.45,一般保持客户
LC-169303,98.68816,308.0,重点挽留客户
LC-169304,20.59042857142857,320.85714285714283,重点保持客户
LC-169601,26.213549999999998,461.1,重点挽留客户
LC-169602,75.46309090909091,316.09090909090907,重点保持客户
LC-169603,-3.6754285714285713,68.28571428571429,一般挽留客户
LC-169604,42.78288571428571,463.85714285714283,重点发展客户
LC-170501,-20.956387499999998,222.5,重点挽留客户
LC-170502,66.5838,429.8,重点挽留客户
LC-170503,35.317682500000004,297.5,重点保持客户
LC-170504,9.642000000000001,232.88888888888889,重点挽留客户
LC-171401,59.33500000000001,381.1666666666667,重点挽留客户
LC-171402,33.33063157894737,321.05263157894734,重点保持客户
LC-171403,14.62436,131.625,一般保持客户
LC-171404,12.164484210526316,138.57894736842104,一般保持客户
LC-68701,-47.73975,73.5,一般挽留客户
LC-68702,45.62571428571429,132.28571428571428,一般挽留客户
LC-68851,-9.16575,106.9375,一般价值客户
LC-68852,4.74,95.0,一般发展客户
LC-68853,-11.052,23.0,一般发展客户
LC-69301,38.71846153846154,306.46153846153845,重点保持客户
LC-69302,-40.56524999999999,274.0,重点发展客户
LC-69601,47.301,190.5,一般发展客户
LC-69602,-83.6556,116.6,一般发展客户
LC-70501,48.87927272727273,173.54545454545453,一般保持客户
LC-70502,289.9725,1321.0,重点挽留客户
LC-71401,105.66,654.5,重点发展客户
LC-71402,45.21999999999999,307.3333333333333,重点发展客户
LC-71403,20.650000000000002,120.83333333333333,一般挽留客户
LD-168551,19.87493076923077,113.46153846153847,一般价值客户
LD-168552,62.855210526315794,426.7894736842105,重点保持客户
LD-168553,14.404219200000002,150.8,一般保持客户
LD-168554,0.4641,5.0,一般发展客户
LD-170051,48.72645,269.45,重点保持客户
LD-170052,-43.345363636363636,177.8181818181818,一般价值客户
LD-170053,17.97642181818182,195.8181818181818,重点保持客户
LD-170054,79.5959142857143,280.42857142857144,重点发展客户
LD-68551,11.21325,212.875,重点挽留客户
LD-68552,-83.232,223.8,重点发展客户
LD-70051,-77.124,61.0,一般发展客户
LD-70052,8.61,19.0,一般挽留客户
LD-70053,-2.669999999999999,40.285714285714285,一般发展客户
LE-168101,15.13438,166.6,一般保持客户
LE-168102,50.67125000000001,247.41666666666666,重点保持客户
LE-168103,33.057,130.25,一般发展客户
LE-168104,17.973877777777776,163.22222222222223,一般挽留客户
LE-68101,31.990000000000002,116.66666666666667,一般挽留客户
LF-171851,-1.6167499999999988,215.0,重点保持客户
LF-171852,-5.437736842105264,262.57894736842104,重点保持客户
LF-171853,8.1,38.0,一般发展客户
LF-171854,-223.99856250000002,245.6875,重点保持客户
LF-71851,16.439999999999998,175.5,一般发展客户
LF-71852,5.742,51.25,一般发展客户
LH-167501,-13.181571428571427,92.28571428571429,一般挽留客户
LH-167502,43.968,168.4,一般发展客户
LH-167503,15.75224827586207,212.82758620689654,重点保持客户
LH-167504,4.209233333333333,96.0,一般发展客户
LH-169001,35.517300000000006,318.3333333333333,高价值客户
LH-169002,11.100000000000001,137.8,一般发展客户
LH-169003,-16.10615142857143,241.71428571428572,高价值客户
LH-169004,35.07151333333333,153.2,一般保持客户
LH-170201,2.4550000000000005,438.6666666666667,重点发展客户
LH-170202,-8.635200000000001,272.2,重点发展客户
LH-170203,65.57664,194.0,一般保持客户
LH-170204,-40.456649999999996,53.0,一般发展客户
LH-171551,-18.770568000000004,226.68,重点保持客户
LH-171552,64.79935714285715,469.7857142857143,高价值客户
LH-171553,-2.688,39.0,一般发展客户
LH-171554,16.65895789473684,91.57894736842105,一般价值客户
LH-67501,27.381,156.0,一般发展客户
LH-67502,-2.6430000000000007,108.25,一般发展客户
LH-69001,0.36599999999998545,407.5,重点发展客户
LH-69002,1.26,25.0,一般发展客户
LH-70201,60.096000000000004,193.8,一般挽留客户
LH-70202,-2.748,4.0,一般发展客户
LH-71551,49.44,137.0,一般发展客户
LH-71552,50.22,152.0,一般发展客户
LH-71553,67.08,293.7,重点发展客户
LL-168401,78.81876666666668,297.55555555555554,重点发展客户
LL-168402,-79.57275,354.6666666666667,高价值客户
LL-168403,-4.990584000000001,161.3,一般挽留客户
LL-168404,46.667316666666665,228.33333333333334,高价值客户
LL-68401,24.16941176470588,181.2941176470588,一般保持客户
LL-68402,36.577,95.0,一般挽留客户
LM-170651,7.751249999999997,349.25,重点保持客户
LM-170652,36.565,187.44444444444446,一般发展客户
LM-170653,-3.689,157.0,一般发展客户
LM-170654,-6.411142857142855,192.42857142857142,一般发展客户
LM-70651,53.2575,202.0,重点挽留客户
LM-70652,174.76999999999998,777.5,重点挽留客户
LO-171701,38.024080000000005,312.2,重点保持客户
LO-171702,78.091,231.33333333333334,高价值客户
LO-171703,28.520493333333334,164.13333333333333,一般价值客户
LO-171704,16.68568888888889,71.55555555555556,一般挽留客户
LO-71701,84.864,269.8,重点挽留客户
LO-71702,-95.53049999999999,93.3,一般挽留客户
LP-170801,-7.597050000000001,294.9,重点挽留客户
LP-170802,8.9466,112.8,一般挽留客户
LP-170803,-32.184333333333335,233.25,高价值客户
LP-170804,12.309033333333334,84.11111111111111,一般挽留客户
LP-170951,43.24328,315.53333333333336,重点保持客户
LP-170952,23.452285714285715,213.28571428571428,重点发展客户
LP-170953,34.082696,228.8,重点保持客户
LP-170954,22.563026666666666,243.6,重点保持客户
LP-70801,8.133333333333333,180.55555555555554,一般发展客户
LP-70802,-19.2105,51.75,一般发展客户
LP-70951,0.42,4.0,一般挽留客户
LP-70952,15.33,59.5,一般发展客户
LP-70953,14.407499999999999,192.25,一般发展客户
LR-169151,150.01090909090908,554.3636363636364,高价值客户
LR-169152,71.4605625,526.8125,高价值客户
LR-169153,21.19204307692308,212.69230769230768,高价值客户
LR-169154,33.467275,321.4375,重点保持客户
LR-170351,38.702999999999996,328.64285714285717,重点保持客户
LR-170352,82.1254,399.26666666666665,高价值客户
LR-170353,40.77806315789474,192.21052631578948,一般保持客户
LR-170354,-31.900658333333336,156.66666666666666,一般价值客户
LR-69151,11.85,49.0,一般发展客户
LR-69152,-30.5745,52.375,一般发展客户
LR-70351,17.23909090909091,169.45454545454547,一般保持客户
LR-70352,13.401428571428571,116.14285714285714,一般发展客户
LS-169451,-3.690818181818186,388.6363636363636,高价值客户
LS-169452,4.834199999999998,197.9,重点挽留客户
LS-169453,32.07496571428572,188.71428571428572,一般挽留客户
LS-169454,-22.76955,203.21428571428572,高价值客户
LS-169751,109.66994999999999,329.5,重点发展客户
LS-169752,8.955,187.16666666666666,一般挽留客户
LS-169753,54.53514285714285,182.85714285714286,一般保持客户
LS-169754,11.938031818181816,135.86363636363637,一般保持客户
LS-172001,30.564733333333336,224.22222222222223,重点保持客户
LS-172002,-39.5625,643.2,重点发展客户
LS-172003,68.22897176470588,411.5882352941176,重点保持客户
LS-172004,17.442642857142857,72.07142857142857,一般保持客户
LS-172301,40.394444444444446,218.07407407407408,重点保持客户
LS-172302,33.87623076923077,182.23076923076923,一般价值客户
LS-172303,26.890034285714282,139.21428571428572,一般价值客户
LS-172304,6.532533333333333,61.333333333333336,一般发展客户
LS-172451,68.74300000000001,303.25,高价值客户
LS-172452,32.94840000000001,178.6,一般发展客户
LS-172453,33.76025,326.1875,重点保持客户
LS-172454,29.029866666666667,83.91666666666667,一般保持客户
LS-69451,52.75866666666667,146.77777777777777,一般发展客户
LS-69452,4.665,97.0,一般发展客户
LS-69453,-46.5504,121.0,一般挽留客户
LS-69751,-2.1683999999999997,43.4,一般发展客户
LS-69752,25.185000000000002,112.75,一般发展客户
LS-69753,-24.851999999999997,24.5,一般发展客户
LS-72001,-25.6185,85.25,一般发展客户
LS-72301,5.3801250000000005,63.125,一般发展客户
LS-72302,-55.666636363636364,60.0,一般保持客户
LS-72451,-55.192714285714274,130.71428571428572,一般发展客户
LS-72452,3.15,20.0,一般发展客户
LT-167651,60.330799999999996,481.6666666666667,重点保持客户
LT-167652,170.13254999999998,489.1,重点发展客户
LT-167653,58.33361090909091,218.54545454545453,重点保持客户
LT-167654,19.67866666666667,110.0,一般挽留客户
LT-171101,29.66516470588235,275.88235294117646,高价值客户
LT-171102,14.481473684210528,220.89473684210526,重点保持客户
LT-171103,56.371072000000005,232.6,重点发展客户
LT-171104,22.92664285714286,209.64285714285714,重点保持客户
LT-67651,64.89,319.75,重点发展客户
LT-67652,1.44,29.0,一般挽留客户
LT-67653,3.99,57.0,一般发展客户
LT-71101,104.755875,490.8125,重点保持客户
LT-71102,29.349999999999998,126.33333333333333,一般挽留客户
LW-168251,34.96585714285714,144.71428571428572,一般保持客户
LW-168252,34.88181818181817,478.1818181818182,重点保持客户
LW-168253,25.404080000000004,156.33333333333334,一般发展客户
LW-168254,2.171780000000003,149.26666666666668,一般保持客户
LW-169901,45.897375,143.875,一般发展客户
LW-169902,33.846375,356.25,高价值客户
LW-169903,-16.804,76.0,一般挽留客户
LW-169904,60.25762727272727,293.8181818181818,重点保持客户
LW-171251,-176.19,529.0,重点发展客户
LW-171252,8.611500000000001,166.35714285714286,一般保持客户
LW-171253,63.508,208.66666666666666,重点挽留客户
LW-171254,38.52624,251.8,重点发展客户
LW-172151,-21.186428571428568,208.14285714285714,重点保持客户
LW-172152,7.7325,101.0,一般发展客户
LW-172153,30.214102857142855,127.78571428571429,一般价值客户
LW-172154,55.816073333333335,361.46666666666664,重点保持客户
LW-68251,8.851333333333335,36.55555555555556,一般挽留客户
LW-68252,7.92109090909091,50.0,一般保持客户
LW-69901,3.714,34.4,一般挽留客户
LW-69902,8.3131875,106.0,一般保持客户
LW-71251,89.371875,251.5,重点挽留客户
LW-71252,23.85942857142857,94.85714285714286,一般发展客户
LW-72151,-85.344,224.0,重点发展客户
LW-72152,91.44,277.0,重点发展客户
LW-72153,104.76,349.0,重点发展客户
MA-175601,4.735581818181818,109.9090909090909,一般价值客户
MA-175602,-41.06764285714286,201.64285714285714,高价值客户
MA-175603,4.447098666666667,165.73333333333332,一般保持客户
MA-175604,36.47725294117647,126.47058823529412,一般保持客户
MA-179951,59.341907142857146,307.92857142857144,高价值客户
MA-179952,43.2215,272.3333333333333,重点发展客户
MA-179953,-48.157936,160.7,一般挽留客户
MA-179954,23.398516666666666,204.41666666666666,高价值客户
MA-75601,39.794999999999995,279.5,重点发展客户
MA-75602,-57.294000000000004,178.33333333333334,一般发展客户
MA-79951,39.021,141.63636363636363,一般价值客户
MA-79952,30.0,130.0,一般发展客户
MA-79953,-49.1748,48.0,一般挽留客户
MB-173051,379.1188800000001,1504.8,重点发展客户
MB-173052,44.52370588235294,299.1764705882353,重点保持客户
MB-173053,88.06941714285713,367.57142857142856,重点挽留客户
MB-173054,11.180263157894737,81.42105263157895,一般保持客户
MB-180851,170.24614285714284,873.7142857142857,重点发展客户
MB-180852,17.29015384615385,133.46153846153845,一般保持客户
MB-180853,25.071602857142857,195.21428571428572,重点保持客户
MB-180854,11.780569999999999,142.9,一般挽留客户
MB-73051,211.08540000000002,843.0,重点发展客户
MB-73052,12.216,94.57142857142857,一般挽留客户
MB-80851,-24.777,34.75,一般挽留客户
MB-80852,50.974,174.0,一般挽留客户
MC-172751,-1.71576,162.86666666666667,一般保持客户
MC-172752,5.623852941176471,167.23529411764707,一般保持客户
MC-172753,66.58631428571428,262.2857142857143,高价值客户
MC-172754,35.461646153846154,209.76923076923077,重点保持客户
MC-174251,59.19241875,298.75,重点保持客户
MC-174252,19.912,87.66666666666667,一般发展客户
MC-174253,38.3316027586207,183.3448275862069,一般保持客户
MC-174254,180.23903,443.3,重点发展客户
MC-175751,1.5116550000000053,373.35,重点保持客户
MC-175752,59.5905,235.2,重点发展客户
MC-175753,7.59658588235294,185.52941176470588,一般保持客户
MC-175754,19.159027272727272,118.54545454545455,一般保持客户
MC-175901,170.625,1222.5,重点发展客户
MC-175902,34.9953,219.1,重点发展客户
MC-175903,21.024804705882357,179.8235294117647,一般保持客户
MC-175904,16.999064705882354,142.76470588235293,一般保持客户
MC-176051,-30.45018750000001,367.75,重点挽留客户
MC-176052,82.41,338.09090909090907,高价值客户
MC-176053,25.760670588235293,241.35294117647058,重点保持客户
MC-176054,10.858255555555555,125.44444444444444,一般价值客户
MC-176351,69.97687894736842,398.7368421052632,重点保持客户
MC-176352,27.5,217.91666666666666,高价值客户
MC-176353,73.03020689655172,349.17241379310343,重点保持客户
MC-176354,-30.992937500000007,99.375,一般发展客户
MC-178451,-5.911071428571428,331.85714285714283,重点保持客户
MC-178452,17.226857142857142,245.28571428571428,重点挽留客户
MC-178453,23.0896575,153.5,一般保持客户
MC-178454,49.88695714285715,271.7857142857143,重点保持客户
MC-181001,-76.54821818181819,308.8181818181818,重点保持客户
MC-181002,42.7346,263.8,高价值客户
MC-181003,30.452923076923074,137.0,一般保持客户
MC-181004,-3.3772000000000006,116.84210526315789,一般保持客户
MC-181301,26.205000000000002,158.0,一般发展客户
MC-181302,75.70533333333333,364.1111111111111,重点发展客户
MC-181303,-9.040333333333335,120.04166666666667,一般保持客户
MC-181304,11.068772727272727,143.8181818181818,一般价值客户
MC-72751,8.9346,264.8,重点发展客户
MC-72752,121.14599999999999,595.8,重点发展客户
MC-74251,-95.40325,115.08333333333333,一般保持客户
MC-74252,15.54,111.0,一般挽留客户
MC-75751,-2.2199999999999998,126.83333333333333,一般挽留客户
MC-75752,72.42163636363637,259.90909090909093,重点保持客户
MC-75901,20.572499999999998,120.25,一般发展客户
MC-75902,97.458,214.6,重点发展客户
MC-76051,3.63,18.0,一般发展客户
MC-76052,22.349999999999998,63.333333333333336,一般发展客户
MC-76351,11.726666666666667,70.44444444444444,一般发展客户
MC-76352,2.7520000000000002,19.666666666666668,一般发展客户
MC-78451,12.5325,96.0,一般发展客户
MC-78452,32.856,202.66666666666666,重点挽留客户
MC-81001,51.36,164.75,一般挽留客户
MC-81301,-16.5375,86.25,一般发展客户
MC-81302,36.405,120.0,一般发展客户
MD-173501,-49.41392727272727,187.45454545454547,一般保持客户
MD-173502,23.94675,242.5,重点发展客户
MD-173503,61.809697142857146,344.89285714285717,重点保持客户
MD-173504,-14.23235294117647,221.52941176470588,高价值客户
MD-178601,88.25393571428572,685.0,高价值客户
MD-178602,31.201285714285714,192.07142857142858,一般价值客户
MD-178603,-6.547669090909091,190.0,一般保持客户
MD-178604,-0.5050374999999998,150.375,一般挽留客户
MD-73501,20.185,122.0,一般发展客户
MD-73502,13.2,26.0,一般发展客户
MD-73503,18.456,205.33333333333334,重点挽留客户
MD-78601,181.341,571.25,重点保持客户
ME-173201,48.39438461538461,431.38461538461536,重点保持客户
ME-173202,35.455615384615385,268.34615384615387,重点保持客户
ME-173203,-6.348999999999997,160.125,一般挽留客户
ME-173204,84.52134090909091,484.77272727272725,重点保持客户
ME-177251,5.36410909090909,157.5,一般保持客户
ME-177252,37.878750000000004,200.25,重点发展客户
ME-177253,-1.988499999999999,138.83333333333334,一般价值客户
ME-177254,5.985600000000002,146.76923076923077,一般保持客户
ME-180101,41.449285714285715,217.14285714285714,重点发展客户
ME-180102,4.647360000000003,235.28,重点保持客户
ME-180103,12.562892,188.8,一般挽留客户
ME-180104,17.8934,209.5,重点挽留客户
ME-73201,-28.447,69.83333333333333,一般发展客户
ME-73202,25.51,144.66666666666666,一般挽留客户
ME-77251,-12.795,73.42857142857143,一般挽留客户
ME-77252,53.07,204.0,重点发展客户
ME-77253,29.713846153846152,105.07692307692308,一般保持客户
ME-80101,15.9,161.0,一般发展客户
MF-176651,24.62146,309.06666666666666,高价值客户
MF-176652,63.6898,324.0,重点保持客户
MF-176653,28.954895999999998,195.66666666666666,重点保持客户
MF-176654,-42.69081250000001,117.0,一般发展客户
MF-182501,3.576128571428572,220.57142857142858,高价值客户
MF-182502,62.794826086956526,418.17391304347825,重点保持客户
MF-182503,22.59475,239.5,重点保持客户
MF-182504,38.071733333333334,146.58333333333334,一般保持客户
MF-76651,1.71,29.0,一般挽留客户
MF-76652,0.0,104.0,一般发展客户
MF-82501,1.5,25.0,一般发展客户
MF-82502,29.942999999999994,149.2,一般挽留客户
MG-176501,69.5896,326.93333333333334,重点保持客户
MG-176502,44.4218,198.13333333333333,高价值客户
MG-176503,21.01711333333333,175.66666666666666,一般发展客户
MG-176504,24.421285714285716,270.35714285714283,重点保持客户
